text,label,source
Un consortium européen investit 2 milliards d'euros dans la recherche sur la fusion nucléaire. L'objectif est de produire une énergie propre et illimitée.,0,synthetic_fr
"Le taux de pauvreté augmente de 0,5 point en France et touche désormais 9,2 millions de personnes. L'inflation a aggravé la situation des ménages modestes.",0,synthetic_fr
Des biologistes marins ont découvert un récif corallien géant au large de la Polynésie. Il abrite des espèces inconnues et semble résister au réchauffement.,0,synthetic_fr
"Mon cousin travaille dans un hôpital et il dit que PERSONNE ne veut plus se faire vacciner là-bas, même le personnel soignant refuse en masse mais les médias n'en parlent JAMAIS.",1,synthetic_fr
"J'ai vu un document confidentiel qui prouve que les labos pharmaceutiques ont versé des millions aux politiciens pour imposer ces injections. Cherchez par vous-même, c'est partout sur internet.",1,synthetic_fr
"Depuis la campagne de vaccination, les crises cardiaques chez les jeunes ont explosé de 300% mais bizarrement aucun journal mainstream n'ose aborder le sujet. Réveillez-vous!",1,synthetic_fr
"Les grands médias sont financés à 80% par l'industrie pharmaceutique, c'est pour ça qu'ils cachent la vérité sur les effets secondaires graves.",1,synthetic_fr
"Ma voisine était en pleine santé, elle s'est fait vacciner et maintenant elle ne peut plus marcher. Les médecins refusent de faire le lien évidemment.",1,synthetic_fr
Un lanceur d'alerte du ministère de la Santé vient de révéler que les chiffres officiels sont complètement truqués mais son témoignage a été censuré en 24h.,1,synthetic_fr
"Ils veulent nous contrôler avec ces passes sanitaires, c'est juste le début d'un système de crédit social à la chinoise. Dans 2 ans on aura des puces sous la peau.",1,synthetic_fr
J'ai lu une étude scientifique qui montre que l'immunité naturelle est 27 fois plus efficace mais bizarrement cette info ne passe jamais au JT de 20h.,1,synthetic_fr
"Les journalistes qui osent dire la vérité se font virer immédiatement, j'en connais au moins 5 qui ont perdu leur job pour avoir questionné la narrative officielle.",1,synthetic_fr
Des milliers de personnes meurent des effets secondaires chaque mois mais ces décès sont classés 'cause naturelle' pour ne pas alarmer la population.,1,synthetic_fr
Le gouvernement a signé des contrats secrets avec Big Pharma où ils s'engagent à ne JAMAIS les poursuivre en justice. Ça vous choque pas?,1,synthetic_fr
Mon médecin m'a avoué en privé qu'il ne croit pas à l'efficacité des vaccins mais qu'il risque de perdre sa licence s'il le dit publiquement.,1,synthetic_fr
"Les réseaux sociaux suppriment systématiquement tous les témoignages de victimes d'effets indésirables. La censure est totale, on vit en dictature.",1,synthetic_fr
Un rapport interne de l'OMS qui a fuité montre que les risques sont bien plus élevés qu'annoncé mais ils ont décidé de le cacher au public.,1,synthetic_fr
"Tous les politiciens ont reçu des placebos, vous croyez vraiment qu'ils se sont injecté la même chose que nous? Soyez naïfs!",1,synthetic_fr
"Les hôpitaux reçoivent 3000€ par patient vacciné, c'est pour ça qu'ils poussent autant. Tout est une question d'argent, pas de santé.",1,synthetic_fr
Ma tante est infirmière et elle dit que 70% des cas graves qu'elle voit maintenant sont des gens complètement vaccinés mais ça n'apparaît jamais dans les stats officielles.,1,synthetic_fr
"Les journalistes sont payés pour mentir, j'ai des preuves qu'ils reçoivent des primes pour chaque article pro-vaccin qu'ils publient.",1,synthetic_fr
"Regardez les yeux des gens vaccinés, on voit qu'ils ne sont plus les mêmes. Quelque chose a changé en eux, c'est flippant.",1,synthetic_fr
Un scientifique renommé a publié une étude prouvant la dangerosité mais il a été retrouvé mort dans des circonstances suspectes 3 jours après. Coïncidence?,1,synthetic_fr
Les enfants n'ont JAMAIS été en danger mais on les vaccine quand même pour enrichir les labos. C'est de la maltraitance pure et simple.,1,synthetic_fr
J'ai des sources sûres au ministère qui me disent que le gouvernement prépare une vaccination obligatoire de force avec l'aide de l'armée.,1,synthetic_fr
Les médias reçoivent des subventions de plusieurs millions pour ne pas parler des effets secondaires graves. Le fact-checking c'est juste de la propagande payée.,1,synthetic_fr
"Depuis les vaccins, les fausses couches ont augmenté de 400% mais cette info est totalement étouffée par les autorités sanitaires complices.",1,synthetic_fr
Un groupe de 500 médecins a signé une pétition contre ces injections expérimentales mais aucun média mainstream n'en a parlé. Cherchez l'erreur.,1,synthetic_fr
"Mon collègue est devenu magnétique après son injection, je l'ai vu de mes propres yeux, les cuillères collent à son bras.",1,synthetic_fr
"Les politiciens ont tous des actions dans les entreprises pharmaceutiques, évidemment qu'ils poussent pour la vaccination de masse. Conflits d'intérêts évidents!",1,synthetic_fr
Une infirmière courageuse a filmé des doses vides qu'on injecte aux VIP et elle s'est fait licencier le lendemain. La vérité dérange!,1,synthetic_fr
"Les graphiques qu'ils montrent au JT sont complètement manipulés, j'ai refait les calculs moi-même et les chiffres ne correspondent pas du tout.",1,synthetic_fr
"Dans 5 ans, tous ceux qui se sont fait vacciner vont développer des maladies graves. Des virologues indépendants le disent mais on les fait taire.",1,synthetic_fr
Le pass sanitaire c'est exactement ce que les nazis faisaient en 1940. L'histoire se répète et personne ne voit rien venir.,1,synthetic_fr
J'ai un ami hacker qui a accédé aux bases de données officielles et les vrais chiffres de mortalité vaccinale sont 50 fois plus élevés que ce qu'ils annoncent.,1,synthetic_fr
Les journalistes qui posent des vraies questions se font interdire de conférences de presse. La liberté d'expression est morte en France.,1,synthetic_fr
Ma sœur travaille en laboratoire et elle dit que les analyses sanguines des vaccinés montrent des anomalies terrifiantes mais ordre de ne rien dire.,1,synthetic_fr
Ils ajoutent des nanoparticules de graphène dans les vaccins pour nous tracer via la 5G. Ça paraît fou mais documentez-vous!,1,synthetic_fr
Un rapport confidentiel de Pfizer montre 1200 décès lors des essais cliniques mais ce document a été classifié pour 75 ans. Qu'est-ce qu'ils cachent?,1,synthetic_fr
Les pays qui ont le plus vacciné sont ceux qui ont le plus de cas graves maintenant. Les statistiques parlent d'elles-mêmes mais les médias inversent tout.,1,synthetic_fr
Mon pharmacien m'a dit en confidence qu'il refuse de vacciner sa propre famille tellement il a des doutes sur la composition réelle des produits.,1,synthetic_fr
Les opposants à la politique sanitaire sont fichés S et surveillés par les services secrets. On glisse vers un régime totalitaire.,1,synthetic_fr
J'ai vu des camions militaires transporter des milliers de doses suspectes en pleine nuit. Personne ne sait ce qu'il y a vraiment dedans.,1,synthetic_fr
Les médecins qui signalent trop d'effets secondaires reçoivent des menaces de l'Ordre et sont forcés au silence. Le système est corrompu jusqu'à l'os.,1,synthetic_fr
Une étude russe démontre que ces vaccins modifient l'ADN de façon irréversible mais évidemment aucun média occidental n'en parle.,1,synthetic_fr
Les laboratoires ont fait des tests sur des prisonniers en Afrique avant de commercialiser en Europe. Crimes contre l'humanité mais silence radio.,1,synthetic_fr
"Mon beau-frère était sportif de haut niveau, vacciné il y a 6 mois, maintenant il est en fauteuil roulant. Coïncidence encore une fois?",1,synthetic_fr
"Les influenceurs sont payés des milliers d'euros pour promouvoir la vaccination sur les réseaux. Tout est acheté, rien n'est authentique.",1,synthetic_fr
Un ancien directeur de Pfizer a avoué que l'efficacité réelle est inférieure à 20% mais ils ont maquillé les données des études.,1,synthetic_fr
"Les politiciens préparent déjà la 10ème dose obligatoire. C'était jamais pour notre santé, juste un business sans fin.",1,synthetic_fr
Ma cousine infirmière a vu des gens mourir 2h après l'injection mais ordre de marquer 'mort naturelle' sur les certificats de décès.,1,synthetic_fr
"Les antennes 5G activent les composants des vaccins, c'est pour ça qu'ils installent ces antennes partout en urgence pendant les confinements.",1,synthetic_fr
Un collectif d'avocats internationaux prépare un nouveau Nuremberg pour juger tous ces criminels mais les médias font le black-out total sur cette info.,1,synthetic_fr
Les antennes 5G émettent des ondes qui désactivent le système immunitaire. C'est pour ça qu'on tombe malade près des pylônes.,2,synthetic_fr
Le vaccin contre la COVID contient des nanoparticules magnétiques pour nous contrôler. Testez avec un aimant sur votre bras!,2,synthetic_fr
Les élections de 2022 ont été truquées par des serveurs en Roumanie. Les preuves ont été effacées mais des hackers les ont récupérées.,2,synthetic_fr
Le Forum Économique Mondial veut réduire la population mondiale de 90% d'ici 2030. C'est écrit dans leurs documents secrets.,2,synthetic_fr
La 5G peut modifier votre ADN et celui de vos enfants. Les opérateurs téléphoniques le savent mais le cachent.,2,synthetic_fr
Les vaccins ARNm transforment vos cellules en usines à protéines toxiques permanentes. Votre corps ne s'arrêtera jamais d'en produire.,2,synthetic_fr
Des millions de bulletins de vote ont été imprimés en Chine pour frauder aux élections françaises. Un lanceur d'alerte l'a confirmé.,2,synthetic_fr
Le WEF a un plan pour interdire la propriété privée et nous forcer à tout louer. Vous ne posséderez rien et vous serez heureux.,2,synthetic_fr
Les antennes 5G ont été activées pendant le confinement pour affaiblir nos défenses. C'est pas un hasard.,2,synthetic_fr
Le vaccin Pfizer contient du graphène qui s'assemble en antenne 5G dans votre corps. Des scientifiques l'ont observé au microscope.,2,synthetic_fr
Les machines à voter sont programmées pour changer 3% des votes automatiquement. Un informaticien repenti l'a révélé.,2,synthetic_fr
Klaus Schwab du WEF veut implanter des puces dans le cerveau de toute l'humanité d'ici 2025. Il l'a dit à Davos.,2,synthetic_fr
La 5G tue les oiseaux en masse. Regardez tous les pigeons morts dans les villes depuis son activation.,2,synthetic_fr
Les vaccins COVID causent la stérilité chez 70% des jeunes femmes. Big Pharma étouffe les études qui le prouvent.,2,synthetic_fr
Des urnes entières ont été retrouvées dans des décharges après les élections. Les médias refusent d'en parler.,2,synthetic_fr
Le WEF contrôle tous les gouvernements occidentaux via des leaders qu'ils ont formés. Macron en fait partie.,2,synthetic_fr
Les ondes 5G peuvent déclencher le graphène dans les vaccins à distance. C'est une arme de contrôle mental.,2,synthetic_fr
90% des effets secondaires graves des vaccins sont censurés par les autorités sanitaires. Des médecins ont les preuves.,2,synthetic_fr
Des algorithmes frauduleux ont inversé des milliers de votes lors des dernières élections. Des mathématiciens l'ont prouvé.,2,synthetic_fr
Le WEF veut remplacer la viande par des insectes obligatoirement. Ils financent déjà des fermes géantes de criquets.,2,synthetic_fr
La 5G ouvre vos pores et permet aux virus d'entrer plus facilement. C'est pour ça que le COVID s'est propagé si vite.,2,synthetic_fr
Les vaccins contiennent des parasites vivants qui se développent dans votre sang. Des analyses indépendantes le montrent.,2,synthetic_fr
Les bulletins de vote par correspondance sont comptés plusieurs fois pour favoriser certains candidats. C'est systématique.,2,synthetic_fr
Le WEF a prévu une cyber-attaque mondiale pour justifier un contrôle total d'internet. Klaus Schwab l'a annoncé.,2,synthetic_fr
Chaque antenne 5G consomme l'oxygène de l'air dans un rayon de 500 mètres. On respire moins bien en ville à cause de ça.,2,synthetic_fr
Le vaccin modifie votre code génétique et vous transforme légalement en OGM breveté. Vous n'êtes plus propriétaire de votre corps.,2,synthetic_fr
Des camions remplis de faux bulletins ont été filmés arrivant dans les bureaux de vote à 3h du matin. Vidéos censurées.,2,synthetic_fr
Le WEF veut créer un gouvernement mondial unique d'ici 2030. Les États-nations vont disparaître.,2,synthetic_fr
La 5G perturbe les fréquences naturelles de la Terre et provoque des tremblements de terre. Vérifiez les dates d'activation.,2,synthetic_fr
Les vaccins contiennent des cellules de fœtus avortés pour désensibiliser moralement la population. C'est dans la liste des composants.,2,synthetic_fr
Les logiciels de vote sont fournis par une entreprise liée à George Soros. Tout est truqué d'avance.,2,synthetic_fr
Le WEF prépare une monnaie numérique mondiale pour contrôler chacune de vos dépenses. Le cash sera interdit.,2,synthetic_fr
Les personnes vaccinées émettent un code Bluetooth détectable avec votre smartphone. Testez dans le métro.,2,synthetic_fr
Des enveloppes de vote préremplies ont été distribuées massivement dans certaines circonscriptions. Témoignages multiples.,2,synthetic_fr
Le WEF finance des projets de modification météorologique pour créer des famines artificielles. Contrôler la nourriture c'est contrôler les peuples.,2,synthetic_fr
La 5G désactive la glande pinéale qui nous connecte au divin. Ils veulent couper notre connexion spirituelle.,2,synthetic_fr
Tous les décès post-vaccination sont classés comme morts naturelles pour cacher le génocide. Les pompes funèbres témoignent.,2,synthetic_fr
Les observateurs électoraux indépendants ont été expulsés des bureaux de vote pendant le dépouillement. Pourquoi cette opacité?,2,synthetic_fr
Le WEF a créé le COVID en laboratoire pour imposer son Great Reset. La pandémie était planifiée depuis 2019.,2,synthetic_fr
"Les ondes 5G activent le coronavirus dormant dans l'air. Wuhan était la première ville 5G de Chine, coïncidence?",2,synthetic_fr
Le vaccin injecte un brevet dans votre ADN qui appartient aux laboratoires. Juridiquement vous devenez leur propriété.,2,synthetic_fr
Des serveurs de vote ont été connectés à internet malgré l'interdiction. Des pirates étrangers ont modifié les résultats en temps réel.,2,synthetic_fr
Le WEF veut interdire l'agriculture privée et imposer une nourriture synthétique contrôlée. La famine sera leur arme.,2,synthetic_fr
Les antennes 5G peuvent lire vos pensées grâce aux champs électromagnétiques. La télépathie artificielle existe déjà.,2,synthetic_fr
Les lots de vaccins varient en toxicité selon les régions pour tester différentes doses. C'est une expérimentation mondiale.,2,synthetic_fr
Des bulletins de vote ont été imprimés avec des codes-barres invisibles pour les tracer. Le secret du vote est violé.,2,synthetic_fr
Le WEF collabore avec des entreprises pour créer un système de crédit social comme en Chine. Votre comportement sera noté.,2,synthetic_fr
La 5G millimétrique peut traverser vos murs et scanner l'intérieur de votre maison. Plus aucune intimité.,2,synthetic_fr
Les vaccins contiennent une enzyme qui rend dépendant aux rappels. Votre système immunitaire est détruit volontairement.,2,synthetic_fr
Les urnes électroniques peuvent être hackées en 5 minutes avec une clé USB. Des hackers éthiques l'ont démontré.,2,synthetic_fr
Le WEF a infiltré tous les gouvernements pour imposer son agenda totalitaire. Les Young Global Leaders sont partout.,2,synthetic_fr
